,Children_Poverty_Rate,E1,E2,E3,E4,E5,E6,HD1,HD2,L1,L2,O,P1,P2,P3,Q,Component 1,Component 2,Component 3,Segment K-means PCA,Segment,New Code
557,46.1,10.58747579,56.07993197,64.8,16.29734402,54.20313454,63.48448687,7.2,6.5,78.51594273,76.28693017,40.67567568,22.80701754,71.57894737,5.614035088,14.8,1.0986578896080392,0.05457426658647563,0.165869863083679,0,first,E05000582
558,38.3,4.796229554,73.62478596,78.5,8.120310736,72.10671669,58.75420875,3.7,3.3,82.6089904,80.29684189,28.43373494,16.22718053,80.12170385,3.651115619,8.9,0.06028764676515643,0.769018405968805,0.015310952209989808,0,first,E05000583
559,44.1,9.095661265,55.39607558,62.8,15.51606288,53.07454483,65.23809524,9.3,7.9,77.33786568,74.47235016,39.23076923,22.82282282,69.36936937,8.108108108,13.2,1.1103431869548936,-0.12460506537860201,0.08214061885768562,0,first,E05000584
560,31.2,3.030810449,76.49598394,79.3,6.238621192,74.32172407,50.56818182,5.1,4.4,81.07918085,79.61592679,28.97435897,14.28571429,79.53667954,6.563706564,6.6,-0.12554328092350814,0.7015145696386295,-0.13324526533675596,1,second,E05000585
561,47.2,8.478073947,60.6741573,67.0,12.82356049,58.43144198,64.08450704,7.2,6.5,78.95241199,75.82161262,37.84810127,22.65372168,71.197411,6.148867314,10.7,0.8652335106608204,0.11293345560897086,0.01166912763448307,0,first,E05000586
562,37.3,4.820512821,60.86694762,68.2,13.57857264,58.97050318,75.6302521,6.5,6.5,78.61517955,76.66931206,36.0,14.02714932,80.99547511,5.429864253,16.7,0.7426525323320832,0.5523114737173026,0.29471996541734663,0,first,E05000587
563,45.6,6.962138884,66.99029126,72.7,11.00276716,64.66870931,62.98342541,7.8,6.7,78.17923903,74.89319484,43.01886792,16.60777385,76.67844523,6.713780919,9.6,0.706221698889777,0.43510853525313314,-0.17285363195812978,0,first,E05000588
564,41.3,6.244609281,64.96980155,70.1,10.43786982,62.8258343,69.6,6.3,6.0,77.89646769,74.27392035,37.54385965,16.77018634,77.95031056,5.279503106,14.7,0.6733666937013106,0.5208946806292544,0.03478823899745451,0,first,E05000589
565,31.4,7.497995188,63.79187455,70.0,12.64620889,61.13839931,46.24505929,6.3,5.1,78.42364168,77.03408935,28.85714286,21.75438596,70.87719298,7.368421053,14.1,0.4512452853580053,0.11212462682945845,0.07533063131804175,0,first,E05000590
566,34.7,8.874172185,62.66447368,69.8,13.85004463,60.1474865,54.59662289,6.9,5.3,79.45836818,77.22619265,30.15625,21.59090909,71.21212121,7.196969697,12.6,0.5967418406476214,0.08946175720868182,0.08106230632928697,0,first,E05000591
567,25.6,6.23766285,68.94208656,72.5,9.103279358,65.86472096,44.971537,5.6,4.1,82.9143501,79.865479,22.27848101,24.13793103,67.24137931,8.620689655,7.9,0.010157764176908335,0.0019339224554196734,0.021561332792829443,0,first,E05000592
568,21.7,3.760913365,73.41365462,70.0,6.576097657,65.40317023,41.77631579,8.8,5.5,81.89576901,80.41366561,20.68181818,17.53554502,60.18957346,22.27488152,3.7,-0.3037913590473557,-0.4786230745586586,-0.12469403568000767,1,second,E05000593
569,22.9,4.59824603,70.39017341,69.8,8.029861617,64.18858813,44.40993789,7.2,5.1,84.43662636,81.73726512,18.62745098,17.64705882,64.70588235,17.64705882,4.6,-0.22428596452563704,-0.27400335418781135,0.08020095676112055,1,second,E05000594
570,20.4,5.179558011,65.1511783,68.5,10.33599518,61.46457344,51.01351351,6.9,5.3,80.76578333,78.84693986,18.52459016,19.84732824,70.22900763,9.541984733,10.1,0.11803592229923283,0.005727226212632137,0.17944488509541717,0,first,E05000595
571,21.1,4.214559387,70.34118302,74.9,9.812206573,67.52196837,42.47491639,5.1,4.3,81.82515889,79.78568636,17.23076923,20.4620462,71.94719472,7.590759076,10.6,-0.11336132301673663,0.23374130564140197,0.09227867029005951,1,second,E05000596
572,24.3,5.355008367,71.1001203,72.7,7.968934661,66.87523003,44.8,6.5,4.4,83.41352921,79.79999315,21.11111111,21.33891213,66.52719665,12.13389121,5.3,-0.1251145735907386,-0.07107348747826918,-0.03608526834020775,1,second,E05000597
573,27.0,5.753485284,69.88054608,69.9,8.070048745,64.23615491,47.36842105,9.2,6.4,80.40043665,78.62807296,25.74074074,19.82378855,63.87665198,16.29955947,4.1,0.06918824360088724,-0.30472032780851677,-0.17168716885648086,0,first,E05000598
574,26.6,5.52854313,69.41907908,73.2,9.204073934,66.46723122,49.01477833,6.2,4.7,82.09314496,80.21779861,27.03125,20.81911263,71.33105802,7.849829352,9.0,0.08611378810931024,0.1853489081311432,0.02791225938164174,0,first,E05000599
575,35.7,9.477796053,62.58928571,68.1,12.60997067,59.53732913,51.91637631,7.7,6.0,79.29981935,75.55163407,33.02631579,24.18772563,67.8700361,7.942238267,8.1,0.6431502954642541,-0.08967688433592937,-0.0731146105470042,0,first,E05000600
576,28.2,6.073472402,66.11002971,71.8,12.0515921,63.10614094,52.06971678,7.2,5.6,79.08485465,77.52614715,23.67647059,21.875,69.79166667,8.680555556,8.4,0.3032237545141851,0.038493775996931774,-0.025406079169368035,0,first,E05000601
577,26.8,5.931251404,69.57470011,70.0,8.717679944,63.93001346,44.78935698,8.8,5.9,82.1647451,79.98553701,24.46428571,19.91525424,64.40677966,15.6779661,5.1,0.029697252999868255,-0.28859430900166594,-0.07627128730991051,0,first,E05000602
578,29.3,7.78988744,62.83911078,68.4,12.46934297,59.8446739,46.88057041,7.1,5.9,76.87028776,74.71333809,27.5862069,24.53416149,67.39130435,8.074534161,9.3,0.5062677668364441,-0.08882241505938572,-0.07209796138795817,0,first,E05000603
579,36.4,9.468023814,61.45908575,67.8,13.80789022,58.48123363,49.32533733,7.0,5.8,80.35316517,79.23059902,30.625,23.64864865,68.58108108,7.77027027,10.7,0.6076512597757515,-0.0790193104418175,0.10169148105737259,0,first,E05000604
580,22.5,3.80952381,70.26117119,75.1,9.668651307,67.82972106,42.49201278,6.0,4.1,79.35310611,78.99250001,18.84615385,16.85393258,75.28089888,7.865168539,9.5,-0.07252664215588418,0.3588290682418512,0.038493246275515064,1,second,E05000605
581,30.9,7.730263158,64.19543282,68.0,10.22743947,61.06397844,49.33920705,6.6,5.3,79.94488428,78.77169605,27.16216216,23.63013699,68.15068493,7.876712329,9.0,0.3607957014775698,-0.03884076705742569,0.04745889605616314,0,first,E05000606
582,29.3,6.29775411,68.11807132,69.3,8.973463687,63.0471584,46.46017699,7.8,5.6,81.29093034,79.09790324,25.76271186,20.76271186,65.6779661,13.98305085,6.1,0.12484582758974953,-0.20158159735722567,-0.04820859325019688,0,first,E05000607
583,32.9,6.990330379,68.14341421,72.4,9.780918728,65.34602785,46.98544699,6.3,5.0,79.48980045,76.24662098,28.98550725,23.07692308,68.86446886,8.058608059,7.5,0.28255834802406793,0.0881267560677056,-0.14770233657572515,0,first,E05000608
584,29.0,6.655257654,66.20124113,70.5,10.76312307,62.87164612,48.45995893,6.9,5.3,79.53160857,76.74771039,26.16438356,23.8267148,66.78700361,9.386281588,6.9,0.2833425239350328,-0.07662062532161307,-0.08507699699443227,0,first,E05000609
585,8.2,1.685750636,82.99229338,82.9,3.903964491,79.64217039,38.23529412,4.0,2.7,83.5865337,81.37878686,8.235294118,17.17171717,74.74747475,8.080808081,3.7,-0.8352087616617001,0.5104520404277677,-0.1300983085283609,1,second,E05000610
586,18.0,3.078358209,79.97356828,81.3,5.301701908,76.98306222,49.20634921,5.0,3.7,82.56719825,80.41577013,16.53061224,15.2027027,77.02702703,7.432432432,4.5,-0.4661400658308435,0.5823853996999959,-0.13616355385817233,1,second,E05000611
587,22.9,2.73419991,78.98173403,80.4,4.947378774,76.38921824,46.77419355,4.8,3.5,81.06380022,77.94736091,22.32142857,16.24203822,76.75159236,7.006369427,7.1,-0.3439785286891321,0.6216152249555851,-0.18787870864889447,1,second,E05000612
588,14.7,1.925010774,81.70946184,81.1,4.048460374,77.85696731,50.52631579,4.7,3.3,83.0393936,80.14434043,14.44444444,13.63636364,75.0,11.36363636,4.2,-0.6518199580508945,0.49331608122804804,-0.1328039974597185,1,second,E05000613
589,16.8,2.215283973,83.89506749,84.4,3.917050691,81.12840467,42.27941176,3.9,2.9,80.75135888,79.16664562,16.19047619,14.04682274,78.92976589,7.023411371,4.4,-0.632399372544785,0.764996308902709,-0.2581699435808546,1,second,E05000614
590,26.7,5.543423484,70.55592386,73.6,9.38433951,66.65494196,45.28650647,6.1,4.3,81.47065459,80.52977628,24.25,21.4057508,69.00958466,9.904153355,8.0,0.0035151573353028997,0.07437787188590902,-0.01618419315195005,0,first,E05000615
591,28.2,5.639344262,72.60740874,74.8,7.464535015,69.24178602,52.78884462,6.3,4.5,82.27559681,78.92650679,27.14285714,18.50649351,72.4025974,9.090909091,8.5,0.013731305231570411,0.2740305751396507,-0.06148120971927042,0,first,E05000616
592,39.6,7.830076969,70.64368435,74.4,9.386322464,67.38233561,50.24390244,6.8,5.4,78.67112344,74.93813616,38.08823529,19.23076923,72.11538462,8.974358974,6.9,0.40785443282707906,0.26189365384660546,-0.28871680661290255,0,first,E05000617
593,11.3,2.214080917,81.27636164,81.2,4.256224729,77.73650108,43.07692308,5.1,3.5,78.17857038,76.33432989,10.37037037,17.28813559,73.55932203,9.491525424,4.0,-0.5898482779520859,0.4409961847098871,-0.31313050116630053,1,second,E05000618
594,5.5,1.591384022,83.90178571,84.1,3.114503817,81.48433487,39.80582524,3.2,2.4,82.92443373,81.3944198,5.161290323,20.26578073,73.089701,6.644518272,2.8,-0.9096793647864636,0.5008904514463026,-0.1881734321292154,1,second,E05000619
595,35.2,5.057034221,75.37266593,78.5,7.416493678,72.63843648,51.17056856,5.0,3.9,80.20631869,76.66867033,31.66666667,14.20765027,78.1420765,7.650273224,8.0,0.039397801966682584,0.6432182464661913,-0.17985837054635323,0,first,E05000620
596,37.7,8.622431795,59.84636872,66.2,13.46747315,57.26656319,53.43007916,7.9,5.6,79.07686023,77.10796246,31.62162162,17.64705882,72.05882353,10.0,22.3,0.6854761850761295,0.07353903666711999,0.28321492275621024,0,first,E05000621
597,25.6,3.899289864,77.41317365,78.4,5.867322797,73.82913976,46.2745098,5.6,3.6,77.4683509,75.63013816,22.0754717,14.49704142,74.85207101,10.35502959,7.1,-0.2129049048628108,0.4785390233711888,-0.26405100634015866,1,second,E05000622
598,16.2,2.664381427,82.99174874,83.5,4.443772672,79.81651376,47.23247232,4.8,3.5,80.05614047,77.31820179,16.58536585,13.93728223,77.70034843,8.013937282,4.1,-0.5310516518906563,0.6770880762954128,-0.3030464438914077,1,second,E05000623
599,15.3,3.27821711,80.93968677,81.2,4.325108853,77.71751945,43.78378378,4.1,2.8,82.43674609,79.38686588,14.41176471,19.51219512,71.95121951,8.231707317,4.4,-0.5857930755342514,0.4129337959407025,-0.20618667648210637,1,second,E05000624
600,7.2,1.292186075,83.40572644,82.7,3.227423073,79.99834286,39.45578231,3.1,2.3,84.58356164,81.54557757,6.274509804,16.27906977,74.08637874,9.634551495,3.2,-0.9452469842605193,0.49396751411352047,-0.08528847899196983,1,second,E05000625
601,33.1,5.903814262,67.74546987,70.6,8.688854143,64.428684,56.45514223,5.7,4.6,80.17960892,78.80869763,27.97101449,17.75147929,72.78106509,9.171597633,14.3,0.22876334265849543,0.2684523500296118,0.1231097883708686,0,first,E05000626
602,7.1,2.218246869,70.95532277,71.9,5.160684964,68.17300396,37.74509804,5.0,3.5,79.982869,78.86017499,7.65625,19.42675159,72.61146497,8.280254777,4.1,-0.4835584468401987,0.20425630049953125,0.07257168955305249,1,second,E05000627
603,28.0,5.419528217,73.1178222,74.5,6.480888319,69.66515549,46.92028986,6.3,4.2,78.91508817,77.21805667,22.91666667,18.6746988,71.98795181,9.337349398,6.0,-0.042188559445914355,0.2578680627125407,-0.1818971799116955,1,second,E05000628
604,22.3,4.420951466,72.56985439,72.7,5.955489245,68.40915257,50.23584906,7.1,4.9,80.82078991,78.60277612,20.16393443,17.54966887,69.20529801,13.24503311,7.6,-0.16395435854629356,0.059763113506578786,-0.06708903224579146,1,second,E05000629
605,19.0,3.533026114,67.90812354,68.3,4.917463076,64.90333294,58.28877005,5.6,4.5,86.81556805,84.25254003,12.0,17.62114537,68.28193833,14.0969163,6.7,-0.35535422880290524,-0.06982905143375567,0.3422175920437995,1,second,E05000630
606,20.9,2.436806692,73.89960435,75.1,5.928308824,70.60243734,55.68862275,5.9,4.8,84.22330001,85.22064956,18.88888889,13.04347826,76.8115942,10.14492754,7.7,-0.33449763816594497,0.41723600517554643,0.18873253189897873,1,second,E05000631
607,26.7,2.601809955,66.64196485,68.4,5.876407739,64.3343531,56.4516129,5.0,4.1,86.29172684,85.42885069,20.33333333,10.93117409,78.54251012,10.52631579,15.0,-0.18468491075560503,0.42876986753203283,0.5642334099611269,1,second,E05000632
608,46.6,8.616531462,63.35297767,66.8,9.577404969,60.41430193,62.91079812,8.9,7.5,83.91040552,80.52474629,41.13636364,19.40298507,68.15920398,12.43781095,7.7,0.6279565594789135,-0.118316890976883,0.02277303306277802,0,first,E05000633
609,52.7,12.60860352,48.68660598,54.8,16.86486486,45.51911921,67.52136752,12.3,10.9,79.68553386,78.2204643,48.73015873,23.1092437,63.86554622,12.60504202,10.0,1.4998762979191094,-0.6283596858711664,0.1622613639190337,0,first,E05000634
610,45.6,8.72125115,63.36463582,68.8,11.7508997,60.73005276,57.11835334,9.2,7.6,79.81054836,74.72338764,40.76923077,18.93004115,72.83950617,8.641975309,7.2,0.7948711380172058,0.10686420167947334,-0.14431238814301225,0,first,E05000635
611,33.1,4.368546465,62.37942122,65.7,7.642658061,60.7018897,64.41947566,5.6,5.2,84.00095105,82.86152719,26.75675676,12.69230769,77.30769231,10.0,14.1,0.1940142393331969,0.33678969913416185,0.4899923993342485,0,first,E05000636
612,2.7,2.730551262,56.49871171,57.5,3.82959438,55.26761297,50.90909091,2.4,1.8,92.4978639,92.24078299,0.666666667,11.16751269,75.63451777,13.19796954,21.5,-0.6496088014674753,0.07303799970589821,1.3747561861647892,1,second,E05000637
613,25.2,2.990131094,71.22029726,74.0,6.822044185,68.9295977,54.25101215,4.9,4.0,84.23907248,82.49922513,20.58823529,11.52416357,79.92565056,8.550185874,11.7,-0.20073827880366424,0.5804494446987174,0.2915887537135438,1,second,E05000638
614,30.1,4.491199676,69.3814433,70.9,6.212967665,66.45873321,57.31707317,6.5,5.8,81.69594889,78.44133096,23.57142857,18.05555556,71.2962963,10.64814815,6.3,0.04298327854806931,0.15574757639612014,-0.008879056752072746,0,first,E05000639
615,38.6,7.053571429,70.42310275,72.9,6.846473029,67.92738275,56.91906005,7.5,5.9,83.46327172,81.65033633,36.19047619,17.96116505,72.81553398,9.223300971,6.1,0.24069250121311342,0.23243228700568305,-0.07572256727938191,0,first,E05000640
616,15.4,1.4803849,71.41819942,72.4,4.685325499,69.04895262,45.45454545,3.8,2.9,84.9246338,85.55036314,11.36363636,8.837209302,79.53488372,11.62790698,14.6,-0.5845913016935746,0.5272961669145458,0.5116730344244644,1,second,E05000641
617,46.8,10.78240561,58.95029545,64.3,13.31114809,55.74577359,56.81470138,10.4,9.0,78.50564658,74.89801923,43.90625,21.17647059,69.41176471,9.803921569,7.4,1.0548316788560208,-0.167158851641158,-0.1250408421688229,0,first,E05000642
618,30.8,4.07232173,62.43790137,62.9,6.582584658,58.72067767,55.01858736,7.7,6.0,84.69664134,83.8200437,20.46511628,15.91836735,68.16326531,15.91836735,10.8,0.032008720136762814,-0.19705911451144933,0.40836962506227825,0,first,E05000643
619,18.3,2.133632791,67.69142199,70.3,6.997261941,65.3484395,44.44444444,6.1,4.9,82.9675798,80.37063173,24.61538462,9.6069869,79.47598253,11.35371179,12.0,-0.17518533726677718,0.43474687351071095,0.32153958272831873,1,second,E05000644
620,24.5,2.430555556,75.19083969,75.5,5.792197452,71.13014728,48.21428571,7.1,5.7,83.59113584,82.86966568,24.0,10.84337349,74.09638554,15.06024096,6.4,-0.3225360712090028,0.2624765629407552,0.017095708000552594,1,second,E05000645
621,32.3,4.310175162,69.01621325,71.6,7.682862656,66.10148204,54.42176871,7.0,5.6,82.55770031,80.22081662,28.78787879,14.0776699,72.81553398,12.62135922,7.7,0.0631296051075399,0.1952224449739592,0.05945165512422608,0,first,E05000646
622,27.7,2.447761194,73.76779847,75.2,6.15255658,70.55709604,50.0,6.0,5.2,84.39158059,81.99085657,24.34782609,10.9947644,76.96335079,12.04188482,7.7,-0.2467356534435993,0.4312695144391678,0.09997387694534692,1,second,E05000647
623,50.2,11.68782674,58.99863139,64.0,11.93333333,56.40478224,60.93023256,10.7,8.7,77.96887689,74.65631,47.69230769,21.23552124,69.88416988,9.266409266,7.4,1.1298598313619261,-0.12053406393141862,-0.1766194269237088,0,first,E05000648
624,17.9,2.016949153,71.34203169,73.5,6.018246027,69.04118474,53.19148936,5.3,4.5,84.39092072,83.06377158,14.0,8.675799087,80.3652968,10.95890411,10.1,-0.3851152956649864,0.5242968357182565,0.3442695659454118,1,second,E05000649
